LMID,MZ,diagIonsInChian,diagIonsInRing,MS2,RT,CCS,Standard
LMST01010285_0-1_0_0_chain,456.383583,"442.36793,424.35737",,"442.36793,424.35737",527.9739692992434,231.7420887,
LMST01010285_14-15_0_0_ring,456.383583,,"425.341383,407.330823","425.341383,407.330823",540.8415391536637,232.3244071,
LMST01010285_3-4_0_0_chain,456.383583,"128.10698,358.31042,340.29986",,"128.10698,358.31042,340.29986",466.65649022372236,227.0675267,
LMST01010286_14-15_0_0_ring,414.37302,,"383.33082,365.32026","383.33082,365.32026",553.8397229807244,214.5314322,
LMST01010287_12-13_0_0_ring,386.341721,,"355.299521,337.28896100000003","355.299521,337.28896100000003",484.9338539283866,208.9781793,
LMST01010287_2-3_0_0_chain,386.341721,"344.29477,326.28421",,"344.29477,326.28421",408.24425441886814,203.727431,
LMST01010288_12-13_0_0_ring,384.326072,,"353.28387200000003,335.27331200000003","353.28387200000003,335.27331200000003",469.5712474865971,201.9366992,
LMST01010289_14-15_0_0_ring,412.35737,,"381.31517,363.30461","381.31517,363.30461",534.9743878168407,219.3321756,
LMST01010290_9-10_0_0_ring,416.388669,,"385.346469,367.335909","385.346469,367.335909",594.255725275959,223.5290505,
LMST01010293_5-6_0_0_ring,520.363239,,"489.32103900000004,471.31047900000004,453.29991900000005","489.32103900000004,471.31047900000004,453.29991900000005",596.3436438169177,232.0985802,
LMST01010294_12-13_0_0_chain,450.394146,"406.36793,388.35737,370.34681",,"406.36793,388.35737,370.34681",625.5550073808396,219.5527827,
LMST01010295_11-12_0_0_ring,408.326072,,377.283872,377.283872,550.9219809119066,215.7085291,
LMST01010295_13-14_0_0_ring,408.326072,,377.283872,377.283872,722.1094341082531,216.375082,
LMST01010295_15-16_0_0_ring,408.326072,,377.283872,377.283872,545.9335308003904,214.2146308,
LMST01010295_4-5_0_0_chain,408.326072,"100.11207,338.24783",,"100.11207,338.24783",689.4754322148734,220.1776346,
LMST01010296_1-3_0_0_chain,486.394146,"444.3472,426.33664",,"444.3472,426.33664",314.836960483466,229.4583085,
LMST01010296_15-16_0_0_ring,486.394146,,"455.351946,437.341386","455.351946,437.341386",539.625470457322,226.553116,
LMST01010299_0-1_0_0_chain,428.352284,"414.33664,396.32608",,"414.33664,396.32608",399.8257583136335,225.0473899,
LMST01010299_15-16_0_0_ring,428.352284,,"397.310084,379.299524","397.310084,379.299524",422.9179686230433,221.9858062,
LMST01010300_0-1_0_0_chain,430.367934,"416.35228,398.34172",,"416.35228,398.34172",410.00648429798207,226.8191337,
LMST01010301_16-17_0_0_ring,444.383583,,"413.341383,395.330823","413.341383,395.330823",570.6505956564591,222.089265,
LMST01010302_11-12_0_0_ring,374.305337,,"343.26313700000003,325.25257700000003","343.26313700000003,325.25257700000003",396.95651883642506,197.0662924,
LMST01010304_16-17_0_0_ring,442.404318,,"411.362118,393.351558","411.362118,393.351558",506.4598345792908,229.013081,
LMST01010304_2-4_0_0_chain,442.404318,"386.34172,368.33116",,"386.34172,368.33116",514.5418594009262,227.3668077,
LMST01010305_16-17_0_0_ring,442.404318,,"411.362118,393.351558","411.362118,393.351558",499.35749992194746,229.013081,
LMST01010305_2-4_0_0_chain,442.404318,"386.34172,368.33116",,"386.34172,368.33116",514.5418594009262,227.3668077,
LMST01010306_16-17_0_0_ring,444.419967,,"413.377767,395.367207","413.377767,395.367207",595.5446861301998,225.2769883,
LMST01010309_21-22_0_0_ring,444.347199,,"413.304999,395.294439","413.304999,395.294439",378.59141518515986,219.9185034,
LMST01010310_17-18_0_0_ring,444.347199,,"413.304999,395.294439","413.304999,395.294439",333.58442628974433,220.4237006,
LMST01010311_14-15_0_0_ring,412.320986,,"381.278786,363.268226","381.278786,363.268226",390.00870861401154,211.5244188,
LMST01010311_18-19_0_0_ring,412.320986,,"381.278786,363.268226","381.278786,363.268226",441.7902042061273,215.4026896,
LMST01010311_3-4_0_0_chain,412.320986,"356.25839,338.24783",,"356.25839,338.24783",431.9478461094958,214.1297712,
LMST01010312_31-32_0_0_ring,648.410578,,"617.368378,599.357818","617.368378,599.357818",686.4769192281799,261.904528,
LMST01010313_15-16_0_0_ring,400.35737,,369.31517,369.31517,636.1839731273728,224.8612368,
LMST01010314_12-14_0_0_ring,458.326463,,"427.284263,409.273703","427.284263,409.273703",268.8285094060474,213.9487888,
LMST01010314_18-19_0_0_ring,458.326463,,"427.284263,409.273703","427.284263,409.273703",222.99040767565683,219.004018,
LMST01010315_13-14_0_0_ring,402.37302,,"371.33082,353.32026","371.33082,353.32026",591.699424088775,214.7808868,
LMST01010316_4-5_0_0_chain,416.388669,"100.11207,346.31042,328.29986",,"100.11207,346.31042,328.29986",540.2666680461875,219.3292475,
LMST01010317_14-15_0_0_ring,414.37302,,"383.33082,365.32026","383.33082,365.32026",543.693889767034,217.4541627,
LMST01010317_4-5_0_0_chain,414.37302,"100.11207,344.29477,326.28421",,"100.11207,344.29477,326.28421",487.30939296821555,217.9978303,
LMST01010318_12-13_0_0_ring,462.357762,,"431.315562,413.305002,395.294442","431.315562,413.305002,395.294442",631.934382704452,218.4800151,
LMST01010319_26-27_0_0_ring,462.357762,,"431.315562,413.305002,395.294442","431.315562,413.305002,395.294442",555.6352797119544,212.9840573,
LMST01010320_25-26_0_0_ring,448.342113,,"417.299913,399.289353,381.278793","417.299913,399.289353,381.278793",506.4071967852779,208.5296975,
LMST01010324_11-12_0_0_ring,428.352284,,"397.310084,379.299524","397.310084,379.299524",528.4021601786727,215.0146923,
LMST01010324_13-14_0_0_ring,428.352284,,"397.310084,379.299524","397.310084,379.299524",572.7821313410406,214.6488234,
LMST01010330_24-25_0_0_ring,430.404318,,"399.362118,381.351558","399.362118,381.351558",765.2891002637853,221.1968312,
LMST01010331_25-26_0_0_ring,444.419967,,"413.377767,395.367207","413.377767,395.367207",580.5829514909987,224.5578767,
LMST01010332_1-3_0_0_chain,456.419967,"414.37302,396.36246",,"414.37302,396.36246",469.38690655218613,233.706246,
LMST01010332_26-27_0_0_ring,456.419967,,"425.377767,407.367207","425.377767,407.367207",587.4528345283146,225.7310431,
LMST01010333_4-5_0_0_chain,416.388669,"100.11207,346.31042,328.29986",,"100.11207,346.31042,328.29986",533.7880003589412,219.7793103,
LMST01010336_9-10_0_0_ring,506.383974,,"475.34177400000004,457.33121400000005,439.32065400000005","475.34177400000004,457.33121400000005,439.32065400000005",591.8574107518882,230.5823775,
LMST01010337_10-11_0_0_ring,458.362848,,"427.320648,409.310088","427.320648,409.310088",526.0809378187214,228.4617024,
LMST01010337_25-26_0_0_chain,458.362848,"388.2846,370.27404,100.11207",,"388.2846,370.27404,100.11207",422.678409266004,221.4078935,
LMST01010338_10-11_0_0_ring,460.378497,,"429.336297,411.325737","429.336297,411.325737",572.8768858006787,224.9956358,
LMST01010339_17-18_0_0_ring,460.342113,,"429.299913,411.289353,393.278793","429.299913,411.289353,393.278793",373.75281487715426,218.5116059,
LMST01010339_21-22_0_0_ring,460.342113,,"429.299913,411.289353,393.278793","429.299913,411.289353,393.278793",366.6297422760315,222.5043235,
LMST01010341_17-18_0_0_ring,460.342113,,"429.299913,411.289353,393.278793","429.299913,411.289353,393.278793",331.6282793370137,222.5197309,
LMST01010342_1-10_0_0_chain,458.326463,"316.22709,298.21653,172.1332,154.12264",,"316.22709,298.21653,172.1332,154.12264",223.7699026878643,229.3444794,
LMST01010342_17-18_0_0_ring,458.326463,,"427.284263,409.273703,391.263143","427.284263,409.273703,391.263143",333.2023439999821,222.3892614,
LMST01010345_15-16_0_0_ring,432.383583,,"401.341383,383.330823,365.320263","401.341383,383.330823,365.320263",595.2375489705983,219.1454039,
LMST01010346_1-3_0_0_chain,444.347199,"402.30025,384.28969,366.27913",,"402.30025,384.28969,366.27913",230.4003918532558,221.6692045,
LMST01010346_25-26_0_0_ring,444.347199,,"413.304999,395.294439,377.283879","413.304999,395.294439,377.283879",519.7891561958206,214.4705804,
LMST01010347_25-26_0_0_ring,446.362848,,"415.320648,397.310088,379.299528","415.320648,397.310088,379.299528",570.3038521734496,215.2217373,
LMST01010348_1-3_0_0_chain,576.425836,"534.37889,516.36833,498.35777",,"534.37889,516.36833,498.35777",502.7039924807352,260.6228738,
LMST01010348_14-15_0_0_ring,576.425836,,"545.383636,527.373076,509.362516","545.383636,527.373076,509.362516",547.489086427991,260.5341549,
LMST01010349_19-20_0_0_ring,414.37302,,383.33082,383.33082,725.5045292468654,225.985029,
LMST01010350_1-2_0_0_chain,414.37302,"330.27912,312.26856,114.12772",,"330.27912,312.26856,114.12772",508.5029442336279,216.9646442,
LMST01010350_14-15_0_0_ring,414.37302,,"383.33082,365.32026","383.33082,365.32026",506.35113897065736,218.1944338,
LMST01010351_13-14_0_0_ring,414.37302,,"383.33082,365.32026","383.33082,365.32026",563.6508640216733,218.8491891,
LMST01010351_15-16_0_0_ring,414.37302,,"383.33082,365.32026","383.33082,365.32026",597.6579226464853,224.7001432,
LMST01010352_15-16_0_0_ring,416.388669,,"385.346469,367.335909","385.346469,367.335909",613.8177491334945,225.8541183,
LMST01010353_15-16_0_0_ring,412.35737,,381.31517,381.31517,723.3152576848922,225.9060479,
LMST01010353_19-20_0_0_ring,412.35737,,381.31517,381.31517,772.2363772274166,224.6268756,
LMST01010354_12-13_0_0_ring,430.367934,,"399.325734,381.315174,363.304614","399.325734,381.315174,363.304614",622.6684486770207,218.8397888,
LMST01010354_14-15_0_0_ring,430.367934,,"399.325734,381.315174,363.304614","399.325734,381.315174,363.304614",567.6930923172486,221.3041421,
LMST01010355_12-13_0_0_ring,430.367934,,"399.325734,381.315174,363.304614","399.325734,381.315174,363.304614",623.6411438798239,218.8397888,
LMST01010355_14-15_0_0_ring,430.367934,,"399.325734,381.315174,363.304614","399.325734,381.315174,363.304614",576.2370327558328,221.3041421,
LMST01010356_13-14_0_0_ring,430.367934,,"399.325734,381.315174,363.304614","399.325734,381.315174,363.304614",578.864525052079,218.6260682,
LMST01010356_15-16_0_0_ring,430.367934,,"399.325734,381.315174,363.304614","399.325734,381.315174,363.304614",534.3194760375387,220.2371096,
LMST01010357_12-13_0_0_ring,446.362848,,"415.320648,397.310088","415.320648,397.310088",618.5457562235202,221.4356449,
LMST01010357_25-26_0_0_ring,446.362848,,"415.320648,397.310088","415.320648,397.310088",571.3658286134607,220.746594,
LMST01010358_13-14_0_0_ring,446.362848,,"415.320648,397.310088","415.320648,397.310088",587.3183484809349,222.5356638,
LMST01010360_13-14_0_0_ring,448.378497,,"417.336297,399.325737","417.336297,399.325737",582.3288892631911,221.872563,
LMST01010361_15-16_0_0_ring,494.34759,,"463.30539000000005,445.29483000000005,427.28427000000005","463.30539000000005,445.29483000000005,427.28427000000005",401.0929197063727,225.1659974,
LMST01010367_28-29_0_0_ring,816.671137,,"785.6289370000001,767.618377,749.6078170000001","785.6289370000001,767.618377,749.6078170000001",743.619680737618,293.3891273,
LMST01010368_30-31_0_0_ring,844.702436,,"813.660236,795.649676,777.6391160000001","813.660236,795.649676,777.6391160000001",767.3762042183389,291.4966074,
LMST01010369_32-33_0_0_ring,872.733734,,"841.691534,823.680974,805.670414","841.691534,823.680974,805.670414",791.1642063428374,287.9022984,
LMST01010370_34-35_0_0_ring,900.765033,,"869.722833,851.712273,833.701713","869.722833,851.712273,833.701713",813.6246427363785,284.4342907,
LMST01010371_28-29_0_0_ring,814.655488,,"783.613288,765.602728,747.592168","783.613288,765.602728,747.592168",780.6650543882733,293.3166024,
LMST01010371_8-9_0_0_chain,814.655488,"156.17467,688.51464,670.50408,652.49352",,"156.17467,688.51464,670.50408,652.49352",684.8026585262372,293.9896443,
LMST01010372_28-29_0_0_ring,812.639839,,"781.5976390000001,763.587079,745.5765190000001","781.5976390000001,763.587079,745.5765190000001",810.6742375543088,292.4663237,
LMST01010372_5-6_0_0_chain,812.639839,"114.12772,728.54594,710.53538,692.52482",,"114.12772,728.54594,710.53538,692.52482",719.5615019507416,292.7331311,
LMST01010372_8-9_0_0_chain,812.639839,"154.15902,688.51464,670.50408,652.49352",,"154.15902,688.51464,670.50408,652.49352",720.3430076651836,293.7223292,
LMST01010373_2-3_0_0_chain,810.62419,"768.57724,750.56668,732.55612",,"768.57724,750.56668,732.55612",742.8447406895207,292.7215032,
LMST01010373_28-29_0_0_ring,810.62419,,"779.58199,761.57143,743.56087","779.58199,761.57143,743.56087",825.4770097207115,292.0846224,
LMST01010373_5-6_0_0_chain,810.62419,"112.11207,728.54594,710.53538,692.52482",,"112.11207,728.54594,710.53538,692.52482",741.6097087598446,292.5862168,
LMST01010373_8-9_0_0_chain,810.62419,"152.14337,688.51464,670.50408,652.49352",,"152.14337,688.51464,670.50408,652.49352",742.4508583156352,293.3581019,
LMST01010374_30-31_0_0_ring,842.686787,,"811.644587,793.634027,775.623467","811.644587,793.634027,775.623467",806.4279907925427,294.1152674,
LMST01010374_8-9_0_0_chain,842.686787,"156.17467,716.54594,698.53538,680.52482",,"156.17467,716.54594,698.53538,680.52482",709.2225660484456,295.0576332,
LMST01010375_30-31_0_0_ring,840.671137,,"809.6289370000001,791.618377,773.6078170000001","809.6289370000001,791.618377,773.6078170000001",838.2097979073028,293.8090009,
LMST01010375_5-6_0_0_chain,840.671137,"114.12772,756.57724,738.56668,720.55612",,"114.12772,756.57724,738.56668,720.55612",746.617211895449,294.0763897,
LMST01010375_8-9_0_0_chain,840.671137,"154.15902,716.54594,698.53538,680.52482",,"154.15902,716.54594,698.53538,680.52482",747.4704497289986,294.9938332,
LMST01010376_2-3_0_0_chain,838.655488,"796.60854,778.59798,760.58742",,"796.60854,778.59798,760.58742",773.0325485455154,296.5585263,
LMST01010376_30-31_0_0_ring,838.655488,,"807.613288,789.602728,771.592168","807.613288,789.602728,771.592168",853.1479959022827,293.4902934,
LMST01010376_5-6_0_0_chain,838.655488,"112.11207,756.57724,738.56668,720.55612",,"112.11207,756.57724,738.56668,720.55612",769.5975680922623,293.8931126,
LMST01010376_8-9_0_0_chain,838.655488,"152.14337,716.54594,698.53538,680.52482",,"152.14337,716.54594,698.53538,680.52482",770.0095521692172,294.6111704,
LMST01010377_32-33_0_0_ring,870.718085,,"839.675885,821.6653249999999,803.654765","839.675885,821.6653249999999,803.654765",829.3039703172637,294.6894796,
LMST01010377_8-9_0_0_chain,870.718085,"156.17467,744.57724,726.56668,708.55612",,"156.17467,744.57724,726.56668,708.55612",733.8550312754761,293.9366405,
LMST01010378_32-33_0_0_ring,868.702436,,"837.660236,819.649676,801.6391160000001","837.660236,819.649676,801.6391160000001",862.5149585293661,295.6273887,
LMST01010378_5-6_0_0_chain,868.702436,"114.12772,784.60854,766.59798,748.58742",,"114.12772,784.60854,766.59798,748.58742",771.4836502781834,295.8972919,
LMST01010378_8-9_0_0_chain,868.702436,"154.15902,744.57724,726.56668,708.55612",,"154.15902,744.57724,726.56668,708.55612",772.3966546062877,294.3090031,
LMST01010379_2-3_0_0_chain,866.686787,"824.63984,806.62928,788.61872",,"824.63984,806.62928,788.61872",800.020576239236,295.7288018,
LMST01010379_32-33_0_0_ring,866.686787,,"835.644587,817.634027,799.623467","835.644587,817.634027,799.623467",878.6132655419142,295.3427141,
LMST01010379_5-6_0_0_chain,866.686787,"112.11207,784.60854,766.59798,748.58742",,"112.11207,784.60854,766.59798,748.58742",796.6734660509704,295.7507125,
LMST01010379_8-9_0_0_chain,866.686787,"152.14337,744.57724,726.56668,708.55612",,"152.14337,744.57724,726.56668,708.55612",797.0644643654069,294.1373415,
LMST01010380_34-35_0_0_ring,898.749383,,"867.707183,849.6966229999999,831.686063","867.707183,849.6966229999999,831.686063",850.3974465796383,291.2036744,
LMST01010380_8-9_0_0_chain,898.749383,"156.17467,772.60854,754.59798,736.58742",,"156.17467,772.60854,754.59798,736.58742",757.4180191561684,293.1786699,
LMST01010381_34-35_0_0_ring,896.733734,,"865.691534,847.680974,829.670414","865.691534,847.680974,829.670414",883.9513254020889,293.426766,
LMST01010381_5-6_0_0_chain,896.733734,"114.12772,812.63984,794.62928,776.61872",,"114.12772,812.63984,794.62928,776.61872",794.6731893064741,293.5845537,
LMST01010381_8-9_0_0_chain,896.733734,"154.15902,772.60854,754.59798,736.58742",,"154.15902,772.60854,754.59798,736.58742",795.5941093910105,294.4044264,
LMST01010382_2-3_0_0_chain,894.718085,"852.67114,834.66058,816.65002",,"852.67114,834.66058,816.65002",824.2237533342245,293.6248758,
LMST01010382_34-35_0_0_ring,894.718085,,"863.675885,845.6653249999999,827.654765","863.675885,845.6653249999999,827.654765",901.8695664194678,293.3255971,
LMST01010382_5-6_0_0_chain,894.718085,"112.11207,812.63984,794.62928,776.61872",,"112.11207,812.63984,794.62928,776.61872",821.7733866749772,293.6416463,
LMST01010382_8-9_0_0_chain,894.718085,"152.14337,772.60854,754.59798,736.58742",,"152.14337,772.60854,754.59798,736.58742",821.729881080044,294.3403002,
LMST01010383_30-31_0_0_ring,866.686787,,"835.644587,817.634027,799.623467","835.644587,817.634027,799.623467",705.7916354633134,296.7925243,
LMST01010383_45-46_0_0_chain,866.686787,"768.57724,750.56668,732.55612,128.14337",,"768.57724,750.56668,732.55612,128.14337",769.4060573760262,297.0494961,
LMST01010383_5-6_0_0_chain,866.686787,"114.12772,782.59289,764.58233,746.57177",,"114.12772,782.59289,764.58233,746.57177",642.9058226701472,297.0040662,
LMST01010383_8-9_0_0_chain,866.686787,"154.15902,742.56159,724.55103,706.54047",,"154.15902,742.56159,724.55103,706.54047",643.7543804908615,295.5633213,
LMST01010385_9-10_0_0_ring,472.378497,,441.336297,441.336297,575.1100066500777,235.8027322,
LMST01010386_1-2_0_0_chain,430.367934,"372.32607,354.31551",,"372.32607,354.31551",413.7137305006322,224.4242347,
LMST01010386_13-14_0_0_ring,430.367934,,"399.325734,381.315174","399.325734,381.315174",459.2647878356943,220.8657742,
LMST01010387_15-16_0_0_ring,430.367934,,"399.325734,381.315174","399.325734,381.315174",521.7366598255951,217.3807198,
